Category,Location,Purchase Date,Purchase Cost,Model Name,Manufacturer,Serial,Asset Tag,Checkout Type,Checkout Location,Notes,Status
Смартфон,Гостиница Москва,25.09.2018,,AGM-A8,AGM,865972030213460,it_865972030254765,location,Гостиница Москва,,Доступные
Смартфон,Гостиница Москва,29.08.2019,7000.0,ZTE v9,ZTE,9266446313,it_867854030985503,location,Гостиница Москва,Внесен в Hex.,Доступные
Смартфон,Гостиница Москва,28.10.2019,7000.0,ZTE v9,ZTE,9175989520,it_867854030985537,location,Гостиница Москва,yOTA,Доступные
Смартфон,Гостиница Москва,30.07.2020,7000.0,ZTE Blade v10 vita,ZTE,,it_868245041034457,location,Гостиница Москва,,Доступные
Смартфон,ГТЭС Пушкино,08.06.2018,,AGM-A8,AGM,9067367312,it_865972030243756,location,ГТЭС Пушкино,"сим-карта билайн, тк мегафон не ловит",Доступные
Смартфон,Дворянское озеро,08.06.2018,,AGM-A8,AGM,9853152671,it_865972030278091,location,Дворянское озеро,865972030254743,Доступные
Смартфон,Дом Металлургов,08.06.2018,,AGM-A8,AGM,9262061085,it_865972030254415,location,Дом Металлургов,,Доступные
Смартфон,ДЦ Муравей,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,,it_868245040967921,location,ДЦ Муравей,Новый,Доступные
Смартфон,Е+К Садовая Плаза,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9637190971,it_868245040953020,location,Е+К Садовая Плаза,Новый,Доступные
Смартфон,ЖК Суббота,20.05.2020,6000.0,ZTE v9,ZTE,9252166302,it_867854030522124,location,ЖК Суббота,,Доступные
Смартфон,Жуковка 21,08.06.2018,,AGM-A8,AGM,,it_865972030249290,location,Жуковка 21,,Доступные
Смартфон,Завод Тойота,04.12.2017,,AGM-A8,AGM,,it_865972030109890,location,Завод Тойота,,Доступные
Смартфон,Завод Тойота,22.12.2017,,AGM-A8,AGM,,it_865972030165439,location,Завод Тойота,,Доступные
Смартфон,Завод Тойота,22.12.2017,,AGM-A8,AGM,,it_865972030210417,location,Завод Тойота,,Доступные
Смартфон,Завод Тойота,22.12.2017,,AGM-A8,AGM,,it_865972030212736,location,Завод Тойота,,Доступные
Смартфон,Завод Тойота,22.12.2017,,AGM-A8,AGM,,it_865972030214419,location,Завод Тойота,,Доступные
Смартфон,Завод Тойота,22.12.2017,,AGM-A8,AGM,,it_865972030215671,location,Завод Тойота,,Доступные
Смартфон,Золотая Сеть,05.08.2020,7000.0,ZTE Blade v10 vita,ZTE,9998137032,it_868245041046709,location,Золотая Сеть,,Доступные
Смартфон,Издательский дом АСТ,04.08.2020,7000.0,ZTE Blade v10,ZTE,,it_868245041034176,location,Издательский дом АСТ,Сим - YOTA 022 499 7500,Доступные
Смартфон,Индукерн Рус,08.06.2018,,AGM-A8,AGM,863258030716997,it_865972030254730,location,Индукерн Рус,,Доступные
Смартфон,Информтехтранс,25.09.2018,,AGM-A8,AGM,9252168299,it_865972030215432,location,Информтехтранс,объект Офис Информтехтранс от Светлана Устинова,Доступные
Смартфон,Инчкейп 24км Киевского шоссе,03.10.2018,10000.0,AGM-A8,AGM,,it_865972030250678,location,Инчкейп 24км Киевского шоссе,,Доступные
Смартфон,Инчкейп 24км Киевского шоссе,09.10.2018,,AGM-A8,AGM,9252167087,it_865972030223873,location,Инчкейп 24км Киевского шоссе,,Доступные
Смартфон,Инчкейп 29км МКАД,26.08.2020,,ZTE v9,ZTE,9996359480,it_867854030567004,location,Инчкейп 29км МКАД,б\у,Доступные
Смартфон,Капитолий Беляево,09.04.2019,,Samsung J4+,Samsung,9175860547,it_355866105741578,location,Капитолий Беляево,,Доступные
Смартфон,Капитолий Беляево,29.01.2020,6001.0,ZTE v9,ZTE,9254916798,it_867854030567038,location,Капитолий Беляево,,Доступные
Смартфон,Капитолий Вернадского,22.12.2017,,AGM-A8,AGM,,it_865972030189876,location,Капитолий Вернадского,,Доступные
Смартфон,Капитолий Вернадского,27.08.2019,7000.0,ZTE v9,ZTE,,it_867854030985859,location,Капитолий Вернадского,,Доступные
Смартфон,Капитолий Вернадского,25.02.2020,6000.0,ZTE v9,ZTE,,it_867854031592811,location,Капитолий Вернадского,,Доступные
Смартфон,Капитолий Вернадского,19.03.2020,6000.0,ZTE v9,ZTE,,it_867854030467288,location,Капитолий Вернадского,,Доступные
Смартфон,КОА-Газ,06.07.2020,5000.0,ZTE v9,ZTE,9960500679,it_867854030521407,location,КОА-Газ,"yota
Имя SIM-карты 0226327032",Доступные
Смартфон,Корабельные сосны,22.12.2017,,AGM-A8,AGM,,it_865972030164531,location,Корабельные сосны,"865972030164549

симка билайна",Доступные
Смартфон,КП Согласие,03.06.2019,10800.0,Samsung J5,Samsung,9161028358,it_356433085844952,location,КП Согласие,,Доступные
Смартфон,КР Сервис,12.10.2020,6990.0,ZTE Blade v10 vita,ZTE,9960517659,it_868245040716476,location,КР Сервис,Новый,Доступные
Смартфон,Кунцево Плаза,05.12.2017,,Huawei Honor 5C,Huawei,9266446638,it_864912030694518,location,Кунцево Плаза,,Доступные
Смартфон,Кунцево Плаза,05.12.2017,,Huawei Honor 5C,Huawei,9266446671,it_864912030814868,location,Кунцево Плаза,926 644-65-96 старый номер,Доступные
Смартфон,КУШМАН Херсонская,08.06.2018,,AGM-A8,AGM,9175591106,it_865972030248797,location,КУШМАН Херсонская,,Доступные
Смартфон,КУШМАН ЭНД ВЫЙКФИЛД,10.07.2020,7000.0,ZTE Blade v10 vita,ZTE,9856149183,it_868245040565667,location,КУШМАН ЭНД ВЫЙКФИЛД,,Доступные
Смартфон,КХО Балашиха,21.07.2020,,ZTE v9,ZTE,,it_867854030566998,location,КХО Балашиха,Для КХО,Доступные
Смартфон,ЛАГОС,03.10.2018,10000.0,AGM-A8,AGM,9960520063,it_865972030243715,location,ЛАГОС,"Был сломан, починен Сергеем
Yota",Доступные
Смартфон,Линде Балашиха,04.04.2019,,Samsung J4+,Samsung,9265357879,it_355866105739127,location,Линде Балашиха,,Доступные
Смартфон,Линде Брянск,01.07.2019,11000.0,Samsung J5,Samsung,9265370483,it_356433085844705,location,Линде Брянск,,Доступные
Смартфон,Линде Калининград,24.06.2019,11000.0,Samsung J5,Samsung,9252166964,it_356433085876681,location,Линде Калининград,,Доступные
Смартфон,Линде Новгород,24.06.2019,11000.0,Samsung J5,Samsung,9252168434,it_356433085844333,location,Линде Новгород,,Доступные
Смартфон,Линде Раменский,04.04.2019,,Samsung J4+,Samsung,,it_355866105739275,location,Линде Раменский,,Доступные
Смартфон,Линде Самара,01.07.2019,11000.0,Samsung J5,Samsung,9265660879,it_356433085903873,location,Линде Самара,,Доступные
Смартфон,МАЗ-Паскер ЛТД,09.07.2020,7000.0,ZTE Blade v10,ZTE,9964087719,it_868245040497259,location,МАЗ-Паскер ЛТД,"нью
сим 0226327045",Доступные
Смартфон,"Маринс Групп ООО ""Альянс""",04.12.2017,,AGM-A8,AGM,9996377870,it_865972030147858,location,"Маринс Групп ООО ""Альянс""","Симка трубачёва

передал 2 сим-карты yota:
0226327048     +7 (999) 637-78-70
0226327050    +7 (999) 637-78-44",Доступные
Смартфон,Мегаполис Юг,29.05.2019,10800.0,Samsung J5,Samsung,9265355977,it_356433085852732,location,Мегаполис Юг,,Доступные
Смартфон,Москва - Красные Холмы ООО (СВИССОТЕЛЬ),08.06.2018,,AGM-A8,AGM,9252168196,it_865972030252013,location,Москва - Красные Холмы ООО (СВИССОТЕЛЬ),,Доступные
Смартфон,МСК-Групп кв. Достоинство,22.12.2017,,AGM-A8,AGM,9252166295,it_865972030210953,location,МСК-Групп кв. Достоинство,,Доступные
Смартфон,Мурад ИП физика,25.02.2020,6000.0,ZTE v9,ZTE,,it_867854030566683,location,Мурад ИП физика,,Доступные
Смартфон,ОТП Инкассация,07.09.2020,7580.0,ZTE Blade v10 vita,ZTE,9996359830,it_868245040644769,location,ОТП Инкассация,Новый+Чехол,Доступные
Смартфон,ОТП Клара Цеткин Физическая охрана,08.06.2018,10000.0,AGM-A8,AGM,9266446386,it_865972030225035,location,ОТП Клара Цеткин Физическая охрана,,Доступные
Смартфон,ОТП Клара Цеткин Физическая охрана,04.04.2019,,Samsung J4+,Samsung,9262061081,it_351769108932919,location,ОТП Клара Цеткин Физическая охрана,,Доступные
Смартфон,ОТП Метрополис Физическая охрана,12.08.2019,7000.0,ZTE v9,ZTE,9262061334,it_867854030985941,location,ОТП Метрополис Физическая охрана,,Доступные
Смартфон,офис НОКИА,22.12.2017,,AGM-A8,AGM,9252168475,it_865972030211613,location,офис НОКИА,,Доступные
Смартфон,Перфоманс Продактс физика,25.02.2020,6000.0,ZTE v9,ZTE,,it_867854031592902,location,Перфоманс Продактс физика,,Доступные
Смартфон,Пионер девелопмент,21.08.2020,,ZTE Blade v10 vita,ZTE,,it_868245041034044,location,Пионер девелопмент,0224997505,Доступные
Смартфон,ПМК 2,22.12.2017,,AGM-A8,AGM,,it_865972030164457,location,ПМК 2,,Доступные
Смартфон,Поклонка Плейс Клининг,22.06.2020,5290.0,ZTE v9,ZTE,,it_867854030987202,location,Поклонка Плейс Клининг,,Доступные
Смартфон,Поклонка Плейс МФК,22.05.2020,5000.0,ZTE v9,ZTE,,it_867854030522066,location,Поклонка Плейс МФК,,Доступные
Смартфон,Поклонка Плейс МФК,22.05.2020,5000.0,ZTE v9,ZTE,,it_867854030522850,location,Поклонка Плейс МФК,,Доступные
Смартфон,Поклонка Плейс МФК,22.05.2020,5000.0,ZTE v9,ZTE,,it_867854030523072,location,Поклонка Плейс МФК,,Доступные
Смартфон,Поликлиника почтовая,28.04.2020,5000.0,ZTE v9,ZTE,9262061117,it_867854030522058,location,Поликлиника почтовая,тест для табеля,Доступные
Смартфон,Прогресс АО Физика,25.09.2018,,Huawei Honor 5C,Huawei,,it_864912030697842,location,Прогресс АО Физика,,Доступные
Смартфон,ПУМА Внуково,17.08.2020,,ZTE Blade v10 vita,ZTE,,it_868245041034325,location,ПУМА Внуково,0224997496,Доступные
Смартфон,Пума Измайловское,21.10.2020,,ZTE Blade v10 vita,ZTE,9964058033,it_868245041040793,location,Пума Измайловское,Новый,Доступные
Смартфон,Пума Котельники,16.09.2020,6990.0,ZTE Blade v10,ZTE,9996390879,it_868245040533319,location,Пума Котельники,Новый,Доступные
Смартфон,Пума Львовский,08.06.2018,,AGM-A8,AGM,9162689893,it_865972030243475,location,Пума Львовский,,Доступные
Смартфон,Пума Орджоникидзе,07.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9996359730,it_868245040644777,location,Пума Орджоникидзе,Новый+Чехол,Доступные
Смартфон,Пума Орджоникидзе,07.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9996359731,it_868245040665095,location,Пума Орджоникидзе,Новый+Чехол,Доступные
Смартфон,Пума разовый,15.06.2020,5000.0,ZTE v9,ZTE,9295312734,it_867854030521217,location,Пума разовый,yota 0224997495,Доступные
Смартфон,Пума разовый,07.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9996381682,it_868245040638514,location,Пума разовый,Новый+Чехол,Доступные
Смартфон,Пума ТЦ Мираж,09.07.2020,5000.0,ZTE Blade v10 vita,ZTE,9295312732,it_868245040497796,location,Пума ТЦ Мираж,,Доступные
Смартфон,Реутов Парк,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,,it_868245040533327,location,Реутов Парк,Новый,Доступные
Смартфон,Рубин АО,25.09.2018,,AGM-A8,AGM,865972030254340,it_865972030254771,location,Рубин АО,,Доступные
Смартфон,Рубин АО,20.11.2019,7000.0,ZTE v9,ZTE,9854599533,it_867854030985727,location,Рубин АО,,Доступные
Смартфон,Руза,28.11.2018,,Samsung J5,Samsung,9853152664,it_352717093976689,location,Руза,,Доступные
Смартфон,Русагрос,21.07.2020,,ZTE v9,ZTE,9965315268,it_867854030567020,location,Русагрос,,Доступные
Смартфон,Русское поле логистик,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,,it_868245040952931,location,Русское поле логистик,Новый,Доступные
Смартфон,Сатурн,10.09.2019,7000.0,ZTE v9,ZTE,9262079784,it_867854030985867,location,Сатурн,,Доступные
Смартфон,Сатурн Токарево,16.09.2020,,ZTE v9,ZTE,9252168537,it_867854030136495,location,Сатурн Токарево,После ремонта динамиков от Егорова,Доступные
Смартфон,Северный путь Ксенон Энерго,08.06.2018,,AGM-A8,AGM,9252166541,it_865972030210334,location,Северный путь Ксенон Энерго,,Доступные
Смартфон,Северный путь Ксенон Энерго,08.06.2018,,AGM-A8,AGM,9252168298,it_863258030469639,location,Северный путь Ксенон Энерго,,Доступные
Смартфон,Сердце столицы,05.09.2019,7000.0,ZTE v9,ZTE,9252168367,it_867854030985560,location,Сердце столицы,,Доступные
Смартфон,Сердце столицы,01.10.2019,7000.0,ZTE v9,ZTE,,it_867854030985545,location,Сердце столицы,,Доступные
Смартфон,Системный оператор единой энергетической системы,22.12.2017,,AGM-A8,AGM,9996359819,it_865972030182392,location,Системный оператор единой энергетической системы,,Доступные
Смартфон,Сити Сентер,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,,it_868245040967897,location,Сити Сентер,Новый,Доступные
Смартфон,Склад Штиль,08.06.2018,,AGM-A8,AGM,865972030225373,it_865972030254737,location,Склад Штиль,,Доступные
Смартфон,Складской комплекс п. Зеленый,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9996313392,it_868245040967939,location,Складской комплекс п. Зеленый,"Новый
yota 0224997539",Доступные
Смартфон,СколТех,25.09.2018,,AGM-A8,AGM,9168155206,it_865972030255016,location,СколТех,855972030255024,Доступные
Смартфон,СколТех Кампус,12.08.2019,7000.0,ZTE v9,ZTE,9262060853,it_867854030985289,location,СколТех Кампус,,Доступные
Смартфон,СколТех Кампус,12.08.2019,7000.0,ZTE v9,ZTE,9262061911,it_867854030985321,location,СколТех Кампус,,Доступные
Смартфон,СколТех Кампус,22.10.2020,6990.0,ZTE Blade v10 vita,ZTE,9265357672,it_868245041042112,location,СколТех Кампус,Новый,Доступные
Смартфон,СовИнтерАвтоСервис,29.05.2019,10800.0,Samsung J5,Samsung,9262061776,it_356433085854894,location,СовИнтерАвтоСервис,,Доступные
Смартфон,Станиславского 21 7,22.06.2020,5290.0,ZTE v9,ZTE,,it_867854031136916,location,Станиславского 21 7,,Доступные
Смартфон,Строительная площадка,22.12.2017,,AGM-A8,AGM,,it_865972030186377,location,Строительная площадка,,Доступные
Смартфон,Стройпроект,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9998165648,it_868245040967673,location,Стройпроект,Новый,Доступные
Смартфон,ТАРИНА,20.05.2020,6000.0,ZTE v9,ZTE,9263770985,it_867854030468104,location,ТАРИНА,,Доступные
Смартфон,ТД ЦВУМ,04.12.2017,,AGM-A8,AGM,9160528964,it_863258030401459,location,ТД ЦВУМ,,Доступные
Смартфон,ТД ЦВУМ,25.09.2018,,Huawei Honor 5C,Huawei,9853152946,it_864912030695010,location,ТД ЦВУМ,,Доступные
Смартфон,ТехноНиколь Сосенское,08.06.2018,,AGM-A8,AGM,865972030249118,it_865972030254745,location,ТехноНиколь Сосенское,,Доступные
Смартфон,ТСЖ 4 солнца,04.02.2020,6000.0,ZTE v9,ZTE,9165091553,it_867854030565768,location,ТСЖ 4 солнца,,Доступные
Смартфон,ТЦ Акварель,02.09.2019,7000.0,ZTE v9,ZTE,9265370721,it_867854030985883,location,ТЦ Акварель,,Доступные
Смартфон,ТЦ Парк,29.01.2020,6000.0,ZTE v9,ZTE,9262061058,it_867854031592290,location,ТЦ Парк,небольшие трещины в левом верхнем углу,Доступные
Смартфон,Тэк Так,12.04.2018,,AGM-A8,AGM,9252166293,it_863258030716930,location,Тэк Так,,Доступные
Смартфон,Умный ритейл,12.10.2020,6990.0,ZTE Blade v10 vita,ZTE,9996338473,it_868245040717672,location,Умный ритейл,Новый,Доступные
Смартфон,Флантир Пропертиз Лимитед,01.03.2018,,AGM-A8,AGM,9165803556,it_865972030216109,location,Флантир Пропертиз Лимитед,,Доступные
Смартфон,Чайка бассейн,09.06.2018,,AGM-A8,AGM,9996377844,it_865972030112316,location,Чайка бассейн,,Доступные
Смартфон,Чехов,08.06.2018,,AGM-A8,AGM,9854599538,it_865972030242675,location,Чехов,,Доступные
Смартфон,Шаболовский,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9996375135,it_868245040967665,location,Шаболовский,Новый,Доступные
Смартфон,Экспресс Лада,03.08.2020,7000.0,ZTE Blade v10 vita,ZTE,9996345597,it_868245041034101,location,Экспресс Лада,0224997507,Доступные
Смартфон,Ювелирная сеть БА,08.06.2018,,AGM-A8,AGM,9265357388,it_865972030254756,location,Ювелирная сеть БА,б\у,Доступные
